Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Customer Name
First Class,Home Office,United States,Los Angeles,California,90036.0,West,Office Supplies,Fasteners,7.9,2,0.0,2.528,unknown
Standard Class,Corporate,United States,Corpus Christi,Texas,78415.0,Central,Furniture,Furnishings,58.36,5,0.6,-24.803,unknown
Standard Class,Corporate,United States,Corpus Christi,Texas,78415.0,Central,Office Supplies,Art,16.464,7,0.2,1.4406,unknown
Standard Class,Corporate,United States,Corpus Christi,Texas,78415.0,Central,Furniture,Furnishings,39.96,5,0.6,-23.976,unknown
First Class,Corporate,United States,Omaha,Nebraska,68104.0,Central,Office Supplies,Appliances,25.96,2,0.0,7.5284,unknown
First Class,Corporate,United States,Omaha,Nebraska,68104.0,Central,Office Supplies,Appliances,36.27,3,0.0,10.881,unknown
First Class,Corporate,United States,Omaha,Nebraska,68104.0,Central,Office Supplies,Paper,6.48,1,0.0,3.1104,unknown
Standard Class,Corporate,United States,Redondo Beach,California,90278.0,West,Technology,Phones,1075.088,14,0.2,94.0702,unknown
Standard Class,Corporate,United States,Redondo Beach,California,90278.0,West,Technology,Phones,438.368,4,0.2,38.3572,unknown
Standard Class,Corporate,United States,Redondo Beach,California,90278.0,West,Office Supplies,Binders,18.088,7,0.2,6.5569,unknown
Standard Class,Corporate,United States,Redondo Beach,California,90278.0,West,Furniture,Bookcases,308.499,3,0.15,-18.147,unknown
Standard Class,Consumer,United States,Little Rock,Arkansas,72209.0,South,Office Supplies,Art,13.36,4,0.0,4.1416,unknown
Standard Class,Consumer,United States,Little Rock,Arkansas,72209.0,South,Office Supplies,Paper,39.96,2,0.0,18.7812,unknown
Standard Class,Consumer,United States,Little Rock,Arkansas,72209.0,South,Office Supplies,Binders,145.85,5,0.0,70.008,unknown
First Class,Corporate,United States,Miami,Florida,33180.0,South,Technology,Phones,783.96,5,0.2,78.396,unknown
First Class,Consumer,United States,Salem,Oregon,97301.0,West,Office Supplies,Art,7.88,1,0.2,1.773,unknown
Standard Class,Consumer,United States,Las Cruces,New Mexico,88001.0,West,Furniture,Furnishings,41.37,3,0.0,17.3754,unknown
Standard Class,Consumer,United States,San Francisco,California,94122.0,West,Office Supplies,Paper,12.84,3,0.0,5.778,unknown
Standard Class,Consumer,United States,San Francisco,California,94122.0,West,Office Supplies,Paper,25.68,6,0.0,11.556,unknown
Standard Class,Consumer,United States,El Paso,Texas,79907.0,Central,Furniture,Chairs,47.516,2,0.3,-2.0364,unknown
Second Class,Consumer,United States,Seattle,Washington,98115.0,West,Office Supplies,Fasteners,9.42,2,0.0,0.471,unknown
Second Class,Consumer,United States,Seattle,Washington,98115.0,West,Office Supplies,Paper,12.96,2,0.0,6.2208,unknown
Second Class,Consumer,United States,Seattle,Washington,98115.0,West,Furniture,Bookcases,704.9,5,0.0,56.392,unknown
Second Class,Consumer,United States,Seattle,Washington,98115.0,West,Furniture,Chairs,561.568,2,0.2,28.0784,unknown
Second Class,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,Office Supplies,Paper,54.816,9,0.0,84.5154,unknown
Second Class,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,Furniture,Furnishings,185.58,6,0.0,76.0878,unknown
Second Class,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,Furniture,Tables,214.11,3,0.0,36.3987,unknown
Second Class,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,Technology,Accessories,999.96,4,0.0,229.9908,unknown
Second Class,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,Furniture,Tables,653.55,3,0.0,111.1035,unknown
Standard Class,Home Office,United States,Franklin,Massachusetts,2038.0,East,Office Supplies,Binders,114.6,5,0.0,51.57,unknown
Standard Class,Home Office,United States,Franklin,Massachusetts,2038.0,East,Furniture,Chairs,60.74,1,0.0,15.185,unknown
Standard Class,Home Office,United States,Franklin,Massachusetts,2038.0,East,Furniture,Furnishings,124.36,2,0.0,27.3592,unknown
Standard Class,Home Office,United States,Franklin,Massachusetts,2038.0,East,Office Supplies,Storage,1088.76,6,0.0,315.7404,unknown
First Class,Consumer,United States,Encinitas,California,92024.0,West,Office Supplies,Binders,6.72,5,0.2,2.352,unknown
First Class,Consumer,United States,Encinitas,California,92024.0,West,Furniture,Tables,298.776,3,0.2,7.4694,unknown
Standard Class,Consumer,United States,Anaheim,California,92804.0,West,Technology,Phones,302.376,3,0.2,22.6782,unknown
First Class,Consumer,United States,Arlington,Texas,76017.0,Central,Office Supplies,Art,8.928,2,0.2,0.558,unknown
First Class,Consumer,United States,Arlington,Texas,76017.0,Central,Office Supplies,Storage,47.584,2,0.2,-2.974,unknown
Standard Class,Home Office,United States,Houston,Texas,77041.0,Central,Office Supplies,Paper,33.792,8,0.2,10.56,unknown
Standard Class,Home Office,United States,Houston,Texas,77041.0,Central,Furniture,Bookcases,300.5328,2,0.32,-97.2312,unknown
Standard Class,Home Office,United States,Houston,Texas,77041.0,Central,Office Supplies,Binders,2.724,2,0.8,-4.3584,unknown
Standard Class,Home Office,United States,Houston,Texas,77041.0,Central,Office Supplies,Envelopes,3.264,2,0.2,1.1016,unknown
First Class,Consumer,United States,Lancaster,Ohio,43130.0,East,Office Supplies,Paper,108.336,6,0.2,37.9176,unknown
First Class,Consumer,United States,Lancaster,Ohio,43130.0,East,Office Supplies,Storage,55.92,5,0.2,6.291,unknown
First Class,Consumer,United States,Lancaster,Ohio,43130.0,East,Office Supplies,Paper,78.304,2,0.2,29.364,unknown
Standard Class,Consumer,United States,Portland,Oregon,97206.0,West,Office Supplies,Storage,443.92,5,0.2,-94.333,unknown
Standard Class,Consumer,United States,Portland,Oregon,97206.0,West,Technology,Phones,155.976,3,0.2,54.5916,unknown
Second Class,Corporate,United States,Hoover,Alabama,35244.0,South,Office Supplies,Art,15.47,7,0.0,4.1769,unknown
Second Class,Corporate,United States,Hoover,Alabama,35244.0,South,Office Supplies,Binders,7.16,2,0.0,3.4368,unknown
Standard Class,Consumer,United States,Los Angeles,California,90036.0,West,Office Supplies,Appliances,10.89,1,0.0,2.8314,unknown
Standard Class,Consumer,United States,Los Angeles,California,90036.0,West,Office Supplies,Paper,19.44,3,0.0,9.3312,unknown
Standard Class,Consumer,United States,Los Angeles,California,90036.0,West,Office Supplies,Binders,121.6,5,0.2,39.52,unknown
First Class,Consumer,United States,Tallahassee,Florida,32303.0,South,Technology,Machines,695.7,2,0.5,-27.828,unknown
Second Class,Corporate,United States,New York City,New York,10009.0,East,Office Supplies,Storage,120.33,1,0.0,31.2858,unknown
Standard Class,Home Office,United States,Chesapeake,Virginia,23320.0,South,Furniture,Chairs,1139.92,4,0.0,284.98,unknown
Second Class,Consumer,United States,Fayetteville,North Carolina,28314.0,South,Office Supplies,Paper,229.544,7,0.2,83.2097,unknown
Standard Class,Consumer,United States,Huntsville,Texas,77340.0,Central,Office Supplies,Storage,143.728,2,0.2,-32.3388,unknown
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,Technology,Accessories,36.048,3,0.2,-0.9012,unknown
Standard Class,Corporate,United States,Woodstock,Illinois,60098.0,Central,Furniture,Chairs,845.488,8,0.3,-12.0784,unknown
First Class,Consumer,United States,Everett,Massachusetts,2149.0,East,Office Supplies,Art,50.94,3,0.0,14.2632,unknown
Standard Class,Home Office,United States,Chicago,Illinois,60653.0,Central,Office Supplies,Binders,762.594,3,0.8,-1143.891,unknown
Standard Class,Corporate,United States,Roswell,Georgia,30076.0,South,Furniture,Furnishings,56.28,6,0.0,15.7584,unknown
Standard Class,Corporate,United States,Roswell,Georgia,30076.0,South,Office Supplies,Binders,2690.97,3,0.0,1264.7559,unknown
Standard Class,Corporate,United States,Palm Coast,Florida,32137.0,South,Office Supplies,Binders,7.434,6,0.7,-5.6994,unknown
First Class,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Storage,64.784,1,0.2,-12.9568,unknown
Standard Class,Home Office,United States,Columbus,Indiana,47201.0,Central,Office Supplies,Paper,28.16,4,0.0,13.2352,unknown
Second Class,Consumer,United States,Oceanside,New York,11572.0,East,Furniture,Furnishings,14.98,1,0.0,6.8908,unknown
Second Class,Consumer,United States,Oceanside,New York,11572.0,East,Furniture,Furnishings,20.32,4,0.0,6.9088,unknown
Same Day,Corporate,United States,Franklin,Massachusetts,2038.0,East,Office Supplies,Storage,40.29,3,0.0,10.4754,unknown
Standard Class,Consumer,United States,Sioux Falls,South Dakota,57103.0,Central,Office Supplies,Labels,20.23,7,0.0,9.5081,unknown
First Class,Corporate,United States,San Diego,California,92037.0,West,Furniture,Chairs,1603.136,4,0.2,100.196,unknown
Second Class,Consumer,United States,Fayetteville,North Carolina,28314.0,South,Furniture,Chairs,225.296,2,0.2,22.5296,unknown
Standard Class,Consumer,United States,Atlanta,Georgia,30318.0,South,Technology,Accessories,67.8,4,0.0,4.068,unknown
Standard Class,Consumer,United States,Atlanta,Georgia,30318.0,South,Technology,Phones,377.97,3,0.0,98.2722,unknown
Standard Class,Consumer,United States,Atlanta,Georgia,30318.0,South,Furniture,Bookcases,1628.82,9,0.0,374.6286,unknown
Standard Class,Consumer,United States,Atlanta,Georgia,30318.0,South,Office Supplies,Paper,286.93,7,0.0,140.5957,unknown
Standard Class,Consumer,United States,Orlando,Florida,32839.0,South,Office Supplies,Paper,20.736,4,0.2,7.2576,unknown
Same Day,Consumer,United States,San Francisco,California,94122.0,West,Office Supplies,Storage,31.44,3,0.0,8.4888,unknown
Same Day,Consumer,United States,San Francisco,California,94122.0,West,Office Supplies,Appliances,83.79,7,0.0,22.6233,unknown
Same Day,Consumer,United States,San Francisco,California,94122.0,West,Office Supplies,Art,59.52,3,0.0,15.4752,unknown
Second Class,Consumer,United States,Toledo,Ohio,43615.0,East,Office Supplies,Supplies,14.72,5,0.2,-3.312,unknown
Second Class,Consumer,United States,Toledo,Ohio,43615.0,East,Office Supplies,Storage,38.976,3,0.2,-2.436,unknown
Standard Class,Consumer,United States,Saint Petersburg,Florida,33710.0,South,Furniture,Furnishings,17.088,2,0.2,1.068,unknown
Standard Class,Corporate,United States,Tucson,Arizona,85705.0,West,Office Supplies,Paper,74.352,3,0.2,23.235,unknown
Standard Class,Corporate,United States,Tucson,Arizona,85705.0,West,Furniture,Chairs,314.352,3,0.2,-35.3646,unknown
Standard Class,Consumer,United States,Los Angeles,California,90036.0,West,Office Supplies,Art,4.26,1,0.0,1.7466,unknown
Standard Class,Consumer,United States,San Diego,California,92105.0,West,Office Supplies,Storage,811.28,8,0.0,24.3384,unknown
First Class,Consumer,United States,New York City,New York,10035.0,East,Office Supplies,Fasteners,6.03,3,0.0,2.9547,unknown
Second Class,Consumer,United States,San Diego,California,92037.0,West,Furniture,Chairs,153.568,2,0.2,-5.7588,unknown
Second Class,Consumer,United States,San Diego,California,92037.0,West,Furniture,Chairs,1013.488,7,0.2,76.0116,unknown
Standard Class,Home Office,United States,Westfield,New Jersey,7090.0,East,Office Supplies,Envelopes,52.34,2,0.0,24.5998,unknown
Standard Class,Home Office,United States,Westfield,New Jersey,7090.0,East,Office Supplies,Art,4.66,2,0.0,1.3514,unknown
Standard Class,Home Office,United States,Westfield,New Jersey,7090.0,East,Technology,Accessories,254.97,3,0.0,91.7892,unknown
Second Class,Home Office,United States,Orange,New Jersey,7050.0,East,Office Supplies,Binders,25.44,6,0.0,12.72,unknown
Second Class,Home Office,United States,Orange,New Jersey,7050.0,East,Office Supplies,Supplies,27.93,3,0.0,8.0997,unknown
Standard Class,Consumer,United States,Woodstock,Illinois,60098.0,Central,Office Supplies,Binders,8.85,5,0.8,-13.7175,unknown
Second Class,Consumer,United States,San Francisco,California,94110.0,West,Furniture,Furnishings,6.96,4,0.0,2.2272,unknown
Standard Class,Consumer,United States,San Francisco,California,94122.0,West,Office Supplies,Binders,17.456,2,0.2,5.8914,unknown
Standard Class,Consumer,United States,Tempe,Arizona,85281.0,West,Furniture,Chairs,307.92,5,0.2,-34.641,unknown
First Class,Consumer,United States,Los Angeles,California,90008.0,West,Office Supplies,Art,6.63,3,0.0,1.7901,unknown
First Class,Consumer,United States,Los Angeles,California,90008.0,West,Office Supplies,Paper,12.96,2,0.0,6.2208,unknown
First Class,Consumer,United States,Los Angeles,California,90008.0,West,Office Supplies,Paper,32.4,5,0.0,15.552,unknown
Standard Class,Corporate,United States,Seattle,Washington,98105.0,West,Office Supplies,Paper,23.85,5,0.0,10.7325,unknown
Second Class,Consumer,United States,Lake Charles,Louisiana,70601.0,South,Furniture,Chairs,51.96,2,0.0,12.99,unknown
Second Class,Consumer,United States,Lake Charles,Louisiana,70601.0,South,Office Supplies,Binders,17.94,3,0.0,8.6112,unknown
Standard Class,Corporate,United States,Rochester,New York,14609.0,East,Office Supplies,Paper,11.56,2,0.0,5.6644,unknown
Standard Class,Corporate,United States,Rochester,New York,14609.0,East,Office Supplies,Paper,26.4,5,0.0,11.88,unknown
Standard Class,Corporate,United States,Rochester,New York,14609.0,East,Furniture,Furnishings,69.08,11,0.0,29.0136,unknown
Standard Class,Corporate,United States,Rochester,New York,14609.0,East,Technology,Phones,35.88,3,0.0,10.0464,unknown
Standard Class,Consumer,United States,Long Beach,New York,11561.0,East,Office Supplies,Art,49.65,5,0.0,20.853,unknown
Standard Class,Corporate,United States,Charlotte,North Carolina,28205.0,South,Technology,Copiers,959.968,4,0.2,119.996,unknown
Standard Class,Consumer,United States,Houston,Texas,77036.0,Central,Furniture,Chairs,408.422,2,0.3,-5.8346,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Technology,Copiers,479.984,2,0.2,59.998,unknown
Standard Class,Consumer,United States,New York City,New York,10035.0,East,Office Supplies,Labels,12.6,4,0.0,6.048,unknown
Standard Class,Home Office,United States,Columbus,Georgia,31907.0,South,Office Supplies,Paper,184.66,7,0.0,84.9436,unknown
Standard Class,Consumer,United States,Chicago,Illinois,60610.0,Central,Office Supplies,Paper,23.12,5,0.2,8.381,unknown
Standard Class,Corporate,United States,Highland Park,Illinois,60035.0,Central,Office Supplies,Paper,37.464,7,0.2,12.1758,unknown
Standard Class,Corporate,United States,Highland Park,Illinois,60035.0,Central,Furniture,Chairs,539.658,3,0.3,-7.7094,unknown
Standard Class,Home Office,United States,Seattle,Washington,98115.0,West,Office Supplies,Storage,310.12,2,0.0,80.6312,unknown
Standard Class,Consumer,United States,Eagan,Minnesota,55122.0,Central,Office Supplies,Paper,8.56,2,0.0,3.852,unknown
Standard Class,Consumer,United States,Eagan,Minnesota,55122.0,Central,Office Supplies,Storage,52.4,5,0.0,14.148,unknown
Standard Class,Consumer,United States,Eagan,Minnesota,55122.0,Central,Office Supplies,Labels,14.94,3,0.0,6.8724,unknown
Standard Class,Consumer,United States,Seattle,Washington,98103.0,West,Office Supplies,Fasteners,11.22,3,0.0,0.2244,unknown
Standard Class,Consumer,United States,Coral Springs,Florida,33065.0,South,Office Supplies,Appliances,387.136,4,0.2,24.196,unknown
Standard Class,Consumer,United States,Hempstead,New York,11550.0,East,Office Supplies,Envelopes,41.4,5,0.0,19.458,unknown
Standard Class,Consumer,United States,Hempstead,New York,11550.0,East,Office Supplies,Art,35.0,4,0.0,10.5,unknown
Standard Class,Consumer,United States,Hempstead,New York,11550.0,East,Office Supplies,Binders,39.552,3,0.2,14.3376,unknown
Second Class,Consumer,United States,Noblesville,Indiana,46060.0,Central,Technology,Phones,135.72,3,0.0,35.2872,unknown
Second Class,Consumer,United States,Noblesville,Indiana,46060.0,Central,Office Supplies,Binders,12.56,2,0.0,5.652,unknown
Second Class,Consumer,United States,Noblesville,Indiana,46060.0,Central,Technology,Phones,263.96,4,0.0,71.2692,unknown
First Class,Consumer,United States,Dallas,Texas,75220.0,Central,Office Supplies,Art,5.952,1,0.2,0.372,unknown
Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Office Supplies,Fasteners,15.8,5,0.2,2.37,unknown
Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Furniture,Furnishings,14.368,2,0.2,3.9512,unknown
Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,Furniture,Furnishings,70.448,7,0.2,12.3284,unknown
Same Day,Consumer,United States,San Francisco,California,94109.0,West,Office Supplies,Storage,129.3,2,0.0,6.465,unknown
Second Class,Home Office,United States,Austin,Texas,78745.0,Central,Office Supplies,Binders,3.882,3,0.8,-5.823,unknown
Standard Class,Corporate,United States,Detroit,Michigan,48234.0,Central,Office Supplies,Fasteners,6.08,1,0.0,3.04,unknown
First Class,Consumer,United States,Watertown,New York,13601.0,East,Office Supplies,Appliances,19.9,1,0.0,8.955,unknown
First Class,Consumer,United States,Watertown,New York,13601.0,East,Furniture,Furnishings,70.71,1,0.0,4.9497,unknown
Second Class,Consumer,United States,Columbus,Georgia,31907.0,South,Furniture,Furnishings,18.84,3,0.0,7.9128,unknown
